FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
AA157,Alaska Airlines,DEN,JFK,01-01-2025 22:15,01-01-2025 22:30,15.0,Security,01-01-2025,Minimal,Delayed
JB955,Southwest Airlines,DEN,MIA,07-01-2025 20:15,07-01-2025 20:30,15.0,Security,07-01-2025,Minimal,Delayed
AA204,Alaska Airlines,ATL,SFO,23-03-2025 00:00,23-03-2025 01:30,90.0,Weather,23-03-2025,Missed connections,Delayed
JB872,American Airlines,SFO,DEN,20-01-2025 05:15,20-01-2025 05:45,30.0,Late Aircraft,20-01-2025,Moderate,Delayed
DL120,Delta Air Lines,ORD,ATL,26-04-2025 12:45,26-04-2025 14:45,120.0,Crew,26-04-2025,Major impact,Delayed
UA500,Alaska Airlines,PHX,DEN,26-04-2025 13:45,26-04-2025 15:15,90.0,Security,26-04-2025,Missed connections,Delayed
AS539,JetBlue Airways,MIA,SFO,15-02-2025 16:15,15-02-2025 17:00,45.0,Security,15-02-2025,Moderate,Delayed
UA675,Alaska Airlines,DFW,SFO,25-03-2025 17:45,25-03-2025 19:15,90.0,Late Aircraft,25-03-2025,Major impact,Delayed
SW473,JetBlue Airways,SEA,JFK,29-04-2025 16:30,29-04-2025 18:00,90.0,Security,29-04-2025,Major impact,Delayed
DL644,United Airlines,SFO,MIA,22-01-2025 23:00,22-01-2025 23:30,30.0,Crew,22-01-2025,Moderate,Delayed
JB876,Delta Air Lines,PHX,JFK,31-03-2025 14:45,31-03-2025 16:45,120.0,Technical,31-03-2025,Missed connections,Delayed
UA782,Alaska Airlines,JFK,ORD,13-03-2025 00:00,13-03-2025 01:00,60.0,Security,13-03-2025,Moderate,Delayed
AA462,American Airlines,ATL,JFK,08-02-2025 10:00,08-02-2025 13:00,180.0,Weather,08-02-2025,Missed connections,Delayed
JB979,United Airlines,DFW,LAX,13-04-2025 23:00,13-04-2025 23:30,30.0,Crew,13-04-2025,Moderate,Delayed
UA989,Delta Air Lines,SFO,DEN,24-01-2025 14:30,24-01-2025 16:00,90.0,Late Aircraft,24-01-2025,Major impact,Delayed
UA213,Alaska Airlines,JFK,PHX,16-02-2025 15:15,16-02-2025 18:15,180.0,Crew,16-02-2025,Missed connections,Delayed
AA365,Alaska Airlines,SFO,JFK,13-04-2025 19:00,13-04-2025 20:00,60.0,Weather,13-04-2025,Moderate,Delayed
AS411,United Airlines,DEN,SFO,07-04-2025 21:15,07-04-2025 21:20,5.0,Late Aircraft,07-04-2025,Minimal,Delayed
DL656,American Airlines,SFO,MIA,26-01-2025 07:45,26-01-2025 07:55,10.0,Technical,26-01-2025,Minimal,Delayed
DL387,Delta Air Lines,MIA,PHX,09-03-2025 01:30,09-03-2025 01:40,10.0,Crew,09-03-2025,Minimal,Delayed
AA248,United Airlines,PHX,DFW,21-02-2025 09:30,21-02-2025 09:45,15.0,Security,21-02-2025,Minimal,Delayed
SW289,JetBlue Airways,PHX,LAX,15-01-2025 22:30,15-01-2025 22:35,5.0,Crew,15-01-2025,Minimal,Delayed
DL187,JetBlue Airways,DFW,DEN,01-02-2025 13:30,01-02-2025 13:40,10.0,Weather,01-02-2025,Minimal,Delayed
DL780,JetBlue Airways,SEA,MIA,16-01-2025 21:00,16-01-2025 22:30,90.0,Technical,16-01-2025,Major impact,Delayed
SW719,Delta Air Lines,SFO,DEN,14-04-2025 02:45,14-04-2025 03:00,15.0,Security,14-04-2025,Minimal,Delayed
SW244,Alaska Airlines,PHX,LAX,06-04-2025 01:45,06-04-2025 02:00,15.0,Technical,06-04-2025,Minimal,Delayed
JB352,Southwest Airlines,PHX,LAX,11-04-2025 10:45,11-04-2025 12:45,120.0,Late Aircraft,11-04-2025,Missed connections,Delayed
AA467,Delta Air Lines,PHX,MIA,29-03-2025 14:45,29-03-2025 15:30,45.0,Crew,29-03-2025,Moderate,Delayed
DL894,Alaska Airlines,SFO,PHX,01-02-2025 17:45,01-02-2025 17:50,5.0,Technical,01-02-2025,Minimal,Delayed
UA753,United Airlines,JFK,DFW,18-03-2025 10:45,18-03-2025 12:15,90.0,Weather,18-03-2025,Major impact,Delayed
AA378,American Airlines,PHX,DFW,04-02-2025 13:45,04-02-2025 14:30,45.0,Weather,04-02-2025,Moderate,Delayed
AS249,Delta Air Lines,SFO,PHX,06-03-2025 03:00,06-03-2025 03:30,30.0,Security,06-03-2025,Moderate,Delayed
SW276,American Airlines,JFK,SFO,13-01-2025 07:15,13-01-2025 07:20,5.0,Weather,13-01-2025,Minimal,Delayed
DL252,American Airlines,LAX,ORD,10-03-2025 21:15,10-03-2025 21:45,30.0,Technical,10-03-2025,Moderate,Delayed
JB857,Delta Air Lines,LAX,SEA,08-03-2025 03:45,08-03-2025 03:50,5.0,Technical,08-03-2025,Minimal,Delayed
AS783,Alaska Airlines,LAX,MIA,01-02-2025 23:45,02-02-2025 01:45,120.0,Security,01-02-2025,Missed connections,Delayed
SW593,Delta Air Lines,JFK,LAX,03-01-2025 11:15,03-01-2025 11:25,10.0,Weather,03-01-2025,Minimal,Delayed
AS787,JetBlue Airways,PHX,DEN,14-01-2025 05:15,14-01-2025 08:15,180.0,Crew,14-01-2025,Major impact,Delayed
JB871,American Airlines,PHX,ORD,13-04-2025 20:30,13-04-2025 21:30,60.0,Late Aircraft,13-04-2025,Moderate,Delayed
DL731,Southwest Airlines,DEN,SFO,19-02-2025 03:15,19-02-2025 05:15,120.0,Weather,19-02-2025,Major impact,Delayed
AS800,American Airlines,MIA,PHX,23-02-2025 04:45,23-02-2025 05:45,60.0,Late Aircraft,23-02-2025,Moderate,Delayed
AS511,Southwest Airlines,SEA,PHX,29-01-2025 00:30,29-01-2025 01:00,30.0,Late Aircraft,29-01-2025,Moderate,Delayed
SW309,Alaska Airlines,DFW,JFK,07-02-2025 21:00,07-02-2025 23:00,120.0,Late Aircraft,07-02-2025,Major impact,Delayed
DL741,Alaska Airlines,LAX,SFO,24-01-2025 09:15,24-01-2025 10:45,90.0,Security,24-01-2025,Missed connections,Delayed
SW368,Southwest Airlines,JFK,DEN,19-02-2025 10:45,19-02-2025 12:15,90.0,Security,19-02-2025,Missed connections,Delayed
DL486,JetBlue Airways,MIA,DFW,01-01-2025 00:30,01-01-2025 02:30,120.0,Security,01-01-2025,Major impact,Delayed
DL806,American Airlines,DEN,ATL,06-04-2025 04:00,06-04-2025 04:15,15.0,Late Aircraft,06-04-2025,Minimal,Delayed
SW437,JetBlue Airways,DFW,DEN,09-01-2025 01:30,09-01-2025 01:45,15.0,Security,09-01-2025,Minimal,Delayed
JB562,Delta Air Lines,ATL,PHX,21-01-2025 08:45,21-01-2025 09:15,30.0,Weather,21-01-2025,Moderate,Delayed
AA557,Alaska Airlines,PHX,SFO,25-03-2025 01:45,25-03-2025 03:45,120.0,Security,25-03-2025,Missed connections,Delayed
SW391,JetBlue Airways,PHX,SEA,21-03-2025 19:00,21-03-2025 19:15,15.0,Weather,21-03-2025,Minimal,Delayed
AA385,JetBlue Airways,SFO,DEN,23-02-2025 11:00,23-02-2025 14:00,180.0,Weather,23-02-2025,Major impact,Delayed
SW205,Southwest Airlines,PHX,ORD,19-03-2025 13:15,19-03-2025 16:15,180.0,Security,19-03-2025,Major impact,Delayed
DL638,Alaska Airlines,PHX,JFK,20-02-2025 16:15,20-02-2025 16:25,10.0,Technical,20-02-2025,Minimal,Delayed
AA611,American Airlines,SFO,MIA,14-02-2025 06:15,14-02-2025 06:45,30.0,Technical,14-02-2025,Moderate,Delayed
AA921,Delta Air Lines,LAX,MIA,20-03-2025 16:30,20-03-2025 16:35,5.0,Weather,20-03-2025,Minimal,Delayed
UA615,Delta Air Lines,DEN,SEA,26-04-2025 07:00,26-04-2025 07:45,45.0,Technical,26-04-2025,Moderate,Delayed
AA938,Alaska Airlines,ATL,ORD,21-02-2025 01:00,21-02-2025 02:30,90.0,Technical,21-02-2025,Missed connections,Delayed
AA944,Delta Air Lines,MIA,ORD,10-02-2025 07:00,10-02-2025 07:30,30.0,Weather,10-02-2025,Moderate,Delayed
AS701,Southwest Airlines,ORD,SFO,23-04-2025 18:45,23-04-2025 19:30,45.0,Weather,23-04-2025,Moderate,Delayed
AS725,JetBlue Airways,ATL,LAX,28-02-2025 15:15,28-02-2025 15:25,10.0,Late Aircraft,28-02-2025,Minimal,Delayed
AA168,Delta Air Lines,DFW,MIA,25-01-2025 13:45,25-01-2025 14:00,15.0,Weather,25-01-2025,Minimal,Delayed
DL823,United Airlines,JFK,DFW,09-02-2025 04:15,09-02-2025 05:00,45.0,Weather,09-02-2025,Moderate,Delayed
JB910,Alaska Airlines,DFW,JFK,22-02-2025 21:15,22-02-2025 21:45,30.0,Late Aircraft,22-02-2025,Moderate,Delayed
AA196,JetBlue Airways,LAX,DEN,07-02-2025 08:15,07-02-2025 11:15,180.0,Crew,07-02-2025,Major impact,Delayed
AS131,Delta Air Lines,ORD,DFW,14-04-2025 11:00,14-04-2025 11:45,45.0,Late Aircraft,14-04-2025,Moderate,Delayed
AS193,American Airlines,MIA,SFO,26-03-2025 02:30,26-03-2025 03:15,45.0,Weather,26-03-2025,Moderate,Delayed
UA418,Alaska Airlines,ATL,DEN,18-04-2025 10:00,18-04-2025 10:05,5.0,Security,18-04-2025,Minimal,Delayed
DL494,American Airlines,LAX,JFK,24-03-2025 06:30,24-03-2025 07:15,45.0,Technical,24-03-2025,Moderate,Delayed
JB279,American Airlines,ATL,ORD,03-03-2025 12:45,03-03-2025 14:15,90.0,Security,03-03-2025,Major impact,Delayed
JB455,Delta Air Lines,DFW,PHX,19-02-2025 02:30,19-02-2025 02:40,10.0,Security,19-02-2025,Minimal,Delayed
JB862,Delta Air Lines,ORD,SEA,25-01-2025 06:30,25-01-2025 09:30,180.0,Security,25-01-2025,Major impact,Delayed
UA313,Southwest Airlines,DEN,LAX,01-05-2025 23:45,02-05-2025 00:30,45.0,Weather,01-05-2025,Moderate,Delayed
UA931,United Airlines,ATL,DEN,01-02-2025 23:15,01-02-2025 23:30,15.0,Security,01-02-2025,Minimal,Delayed
AA560,United Airlines,DFW,SFO,16-04-2025 00:30,16-04-2025 03:30,180.0,Security,16-04-2025,Missed connections,Delayed
SW963,Alaska Airlines,JFK,ORD,14-03-2025 13:45,14-03-2025 14:15,30.0,Crew,14-03-2025,Moderate,Delayed
SW514,United Airlines,JFK,DEN,28-02-2025 03:15,28-02-2025 04:15,60.0,Crew,28-02-2025,Moderate,Delayed
JB566,Delta Air Lines,ORD,DEN,05-04-2025 23:45,06-04-2025 02:45,180.0,Late Aircraft,05-04-2025,Missed connections,Delayed
JB725,JetBlue Airways,ORD,MIA,03-01-2025 13:00,03-01-2025 13:05,5.0,Late Aircraft,03-01-2025,Minimal,Delayed
AA966,United Airlines,PHX,SEA,27-04-2025 02:00,27-04-2025 02:30,30.0,Security,27-04-2025,Moderate,Delayed
AS558,American Airlines,DEN,SEA,03-03-2025 11:45,03-03-2025 12:45,60.0,Weather,03-03-2025,Moderate,Delayed
AA655,Alaska Airlines,MIA,SFO,01-05-2025 00:00,01-05-2025 00:45,45.0,Crew,01-05-2025,Moderate,Delayed
AA761,United Airlines,SFO,SEA,20-04-2025 22:15,20-04-2025 23:00,45.0,Weather,20-04-2025,Moderate,Delayed
DL439,Southwest Airlines,LAX,DEN,05-01-2025 04:30,05-01-2025 05:00,30.0,Security,05-01-2025,Moderate,Delayed
AS602,Southwest Airlines,ATL,SEA,22-04-2025 09:00,22-04-2025 09:30,30.0,Security,22-04-2025,Moderate,Delayed
AA970,Delta Air Lines,SEA,PHX,15-03-2025 12:30,15-03-2025 13:00,30.0,Weather,15-03-2025,Moderate,Delayed
DL496,United Airlines,SFO,ATL,07-01-2025 06:45,07-01-2025 07:30,45.0,Crew,07-01-2025,Moderate,Delayed
JB364,Southwest Airlines,MIA,SFO,06-04-2025 23:15,07-04-2025 02:15,180.0,Weather,06-04-2025,Major impact,Delayed
UA550,Alaska Airlines,SFO,LAX,03-03-2025 22:00,03-03-2025 22:30,30.0,Weather,03-03-2025,Moderate,Delayed
UA386,United Airlines,SEA,MIA,24-04-2025 13:15,24-04-2025 13:30,15.0,Late Aircraft,24-04-2025,Minimal,Delayed
AA871,Delta Air Lines,SEA,SFO,01-03-2025 13:45,01-03-2025 14:30,45.0,Technical,01-03-2025,Moderate,Delayed
SW531,Southwest Airlines,DEN,LAX,09-02-2025 19:45,09-02-2025 20:30,45.0,Weather,09-02-2025,Moderate,Delayed
AS397,Alaska Airlines,ORD,SFO,01-02-2025 16:30,01-02-2025 18:00,90.0,Crew,01-02-2025,Major impact,Delayed
SW178,United Airlines,ORD,MIA,27-02-2025 13:00,27-02-2025 14:30,90.0,Security,27-02-2025,Missed connections,Delayed
UA513,United Airlines,PHX,DEN,03-01-2025 16:00,03-01-2025 16:15,15.0,Technical,03-01-2025,Minimal,Delayed
SW796,Delta Air Lines,PHX,MIA,24-02-2025 05:15,24-02-2025 05:20,5.0,Crew,24-02-2025,Minimal,Delayed
AA644,Southwest Airlines,SFO,JFK,09-02-2025 15:30,09-02-2025 16:00,30.0,Technical,09-02-2025,Moderate,Delayed
UA205,American Airlines,ATL,ORD,11-04-2025 16:45,11-04-2025 17:45,60.0,Weather,11-04-2025,Moderate,Delayed
AS798,Alaska Airlines,SFO,SEA,09-02-2025 15:45,09-02-2025 16:15,30.0,Weather,09-02-2025,Moderate,Delayed
UA178,JetBlue Airways,DFW,JFK,19-01-2025 11:30,19-01-2025 13:00,90.0,Crew,19-01-2025,Major impact,Delayed
JB639,JetBlue Airways,DEN,ATL,30-03-2025 03:45,30-03-2025 04:45,60.0,Crew,30-03-2025,Moderate,Delayed
JB484,United Airlines,DEN,PHX,18-04-2025 03:45,18-04-2025 04:00,15.0,Technical,18-04-2025,Minimal,Delayed
AA701,Delta Air Lines,ORD,PHX,08-04-2025 18:00,08-04-2025 18:05,5.0,Weather,08-04-2025,Minimal,Delayed
JB166,United Airlines,SFO,DFW,03-02-2025 04:15,03-02-2025 04:30,15.0,Weather,03-02-2025,Minimal,Delayed
UA688,Southwest Airlines,DFW,JFK,18-04-2025 18:00,18-04-2025 21:00,180.0,Crew,18-04-2025,Major impact,Delayed
DL402,American Airlines,LAX,DEN,03-04-2025 12:00,03-04-2025 12:10,10.0,Crew,03-04-2025,Minimal,Delayed
AS829,American Airlines,JFK,SEA,16-02-2025 19:30,16-02-2025 20:30,60.0,Crew,16-02-2025,Moderate,Delayed
JB859,Delta Air Lines,PHX,LAX,19-01-2025 13:30,19-01-2025 13:35,5.0,Late Aircraft,19-01-2025,Minimal,Delayed
JB195,American Airlines,JFK,PHX,23-03-2025 04:15,23-03-2025 04:30,15.0,Weather,23-03-2025,Minimal,Delayed
DL527,JetBlue Airways,ATL,DFW,29-03-2025 02:45,29-03-2025 04:15,90.0,Technical,29-03-2025,Missed connections,Delayed
DL777,Alaska Airlines,DEN,MIA,17-01-2025 04:45,17-01-2025 05:15,30.0,Technical,17-01-2025,Moderate,Delayed
DL669,Southwest Airlines,LAX,DFW,20-03-2025 11:00,20-03-2025 11:15,15.0,Weather,20-03-2025,Minimal,Delayed
JB922,Alaska Airlines,JFK,DFW,27-04-2025 20:45,27-04-2025 22:15,90.0,Weather,27-04-2025,Missed connections,Delayed
SW809,JetBlue Airways,DEN,JFK,02-04-2025 18:00,02-04-2025 18:10,10.0,Security,02-04-2025,Minimal,Delayed
JB617,United Airlines,SFO,SEA,30-03-2025 08:15,30-03-2025 09:45,90.0,Crew,30-03-2025,Missed connections,Delayed
SW813,JetBlue Airways,PHX,DFW,10-01-2025 06:45,10-01-2025 06:50,5.0,Late Aircraft,10-01-2025,Minimal,Delayed
DL963,JetBlue Airways,JFK,ATL,13-01-2025 23:15,13-01-2025 23:20,5.0,Crew,13-01-2025,Minimal,Delayed
JB383,Alaska Airlines,SEA,LAX,07-04-2025 18:00,07-04-2025 18:05,5.0,Technical,07-04-2025,Minimal,Delayed
SW231,JetBlue Airways,DFW,SFO,23-04-2025 02:45,23-04-2025 02:50,5.0,Security,23-04-2025,Minimal,Delayed
SW934,Alaska Airlines,MIA,SFO,17-04-2025 10:45,17-04-2025 11:00,15.0,Security,17-04-2025,Minimal,Delayed
AA639,Delta Air Lines,ATL,ORD,17-02-2025 06:00,17-02-2025 09:00,180.0,Security,17-02-2025,Missed connections,Delayed
AS405,Alaska Airlines,SFO,MIA,27-04-2025 13:45,27-04-2025 15:15,90.0,Crew,27-04-2025,Missed connections,Delayed
DL591,United Airlines,ORD,SFO,17-04-2025 18:45,17-04-2025 18:55,10.0,Technical,17-04-2025,Minimal,Delayed
DL183,Southwest Airlines,DEN,SFO,29-03-2025 22:30,29-03-2025 22:45,15.0,Security,29-03-2025,Minimal,Delayed
JB733,Southwest Airlines,SFO,ORD,12-02-2025 07:30,12-02-2025 08:30,60.0,Crew,12-02-2025,Moderate,Delayed
UA897,Alaska Airlines,SFO,ORD,24-04-2025 03:45,24-04-2025 05:15,90.0,Technical,24-04-2025,Major impact,Delayed
DL957,American Airlines,LAX,SFO,15-03-2025 15:15,15-03-2025 16:00,45.0,Technical,15-03-2025,Moderate,Delayed
UA877,JetBlue Airways,DFW,DEN,09-04-2025 21:15,09-04-2025 22:45,90.0,Security,09-04-2025,Major impact,Delayed
JB884,United Airlines,SFO,JFK,11-01-2025 20:00,11-01-2025 20:30,30.0,Technical,11-01-2025,Moderate,Delayed
JB105,American Airlines,DEN,DFW,26-02-2025 23:15,27-02-2025 02:15,180.0,Late Aircraft,26-02-2025,Missed connections,Delayed
SW206,United Airlines,DEN,ORD,04-02-2025 13:00,04-02-2025 13:15,15.0,Late Aircraft,04-02-2025,Minimal,Delayed
SW596,United Airlines,SFO,ATL,05-03-2025 04:00,05-03-2025 04:30,30.0,Late Aircraft,05-03-2025,Moderate,Delayed
UA518,Southwest Airlines,ATL,PHX,16-02-2025 23:00,16-02-2025 23:10,10.0,Crew,16-02-2025,Minimal,Delayed
AS970,Alaska Airlines,DFW,PHX,01-02-2025 00:45,01-02-2025 01:45,60.0,Security,01-02-2025,Moderate,Delayed
DL495,Delta Air Lines,SFO,ORD,28-01-2025 19:30,28-01-2025 22:30,180.0,Crew,28-01-2025,Missed connections,Delayed
AA556,JetBlue Airways,PHX,JFK,17-04-2025 15:30,17-04-2025 15:40,10.0,Security,17-04-2025,Minimal,Delayed
SW594,United Airlines,DEN,LAX,20-01-2025 18:30,20-01-2025 19:15,45.0,Security,20-01-2025,Moderate,Delayed
UA310,Alaska Airlines,LAX,SEA,28-04-2025 08:15,28-04-2025 08:45,30.0,Security,28-04-2025,Moderate,Delayed
UA778,JetBlue Airways,SEA,ORD,26-02-2025 14:45,26-02-2025 15:45,60.0,Security,26-02-2025,Moderate,Delayed
SW119,United Airlines,DEN,ORD,03-04-2025 19:30,03-04-2025 20:00,30.0,Crew,03-04-2025,Moderate,Delayed
JB372,JetBlue Airways,JFK,MIA,21-02-2025 22:15,21-02-2025 22:25,10.0,Crew,21-02-2025,Minimal,Delayed
JB574,Southwest Airlines,LAX,JFK,26-03-2025 01:00,26-03-2025 02:00,60.0,Crew,26-03-2025,Moderate,Delayed
UA206,Delta Air Lines,DEN,ORD,24-03-2025 23:45,25-03-2025 01:15,90.0,Security,24-03-2025,Missed connections,Delayed
UA578,Delta Air Lines,PHX,DEN,20-01-2025 07:15,20-01-2025 08:15,60.0,Crew,20-01-2025,Moderate,Delayed
JB200,Alaska Airlines,SFO,SEA,06-01-2025 04:30,06-01-2025 04:40,10.0,Technical,06-01-2025,Minimal,Delayed
DL318,Alaska Airlines,ORD,MIA,01-01-2025 09:00,01-01-2025 09:45,45.0,Late Aircraft,01-01-2025,Moderate,Delayed
AS351,United Airlines,LAX,PHX,14-02-2025 22:30,14-02-2025 22:35,5.0,Security,14-02-2025,Minimal,Delayed
SW390,United Airlines,SFO,JFK,16-01-2025 14:00,16-01-2025 15:30,90.0,Weather,16-01-2025,Major impact,Delayed
JB420,United Airlines,LAX,SEA,26-04-2025 22:15,26-04-2025 23:15,60.0,Security,26-04-2025,Moderate,Delayed
DL780,JetBlue Airways,PHX,SFO,26-02-2025 12:15,26-02-2025 12:45,30.0,Late Aircraft,26-02-2025,Moderate,Delayed
DL476,Alaska Airlines,DEN,PHX,18-03-2025 13:00,18-03-2025 15:00,120.0,Technical,18-03-2025,Major impact,Delayed
AA378,Delta Air Lines,JFK,MIA,27-04-2025 09:15,27-04-2025 10:00,45.0,Security,27-04-2025,Moderate,Delayed
SW971,Alaska Airlines,DFW,SFO,03-03-2025 22:45,03-03-2025 22:55,10.0,Crew,03-03-2025,Minimal,Delayed
DL177,United Airlines,ATL,SFO,21-04-2025 05:45,21-04-2025 05:55,10.0,Security,21-04-2025,Minimal,Delayed
AS659,JetBlue Airways,ATL,SFO,14-04-2025 19:30,14-04-2025 20:30,60.0,Late Aircraft,14-04-2025,Moderate,Delayed
AS744,United Airlines,SFO,DEN,31-03-2025 06:15,31-03-2025 07:15,60.0,Crew,31-03-2025,Moderate,Delayed
AA212,JetBlue Airways,LAX,PHX,27-03-2025 22:30,28-03-2025 00:00,90.0,Late Aircraft,27-03-2025,Major impact,Delayed
AA803,United Airlines,ATL,JFK,27-01-2025 17:00,27-01-2025 17:30,30.0,Late Aircraft,27-01-2025,Moderate,Delayed
AS237,Delta Air Lines,JFK,ATL,03-02-2025 21:15,03-02-2025 22:15,60.0,Crew,03-02-2025,Moderate,Delayed
AA213,Delta Air Lines,SEA,ATL,11-03-2025 06:45,11-03-2025 06:50,5.0,Security,11-03-2025,Minimal,Delayed
SW545,American Airlines,MIA,DFW,10-04-2025 14:45,10-04-2025 15:45,60.0,Weather,10-04-2025,Moderate,Delayed
AS594,Alaska Airlines,LAX,SEA,24-01-2025 03:45,24-01-2025 04:30,45.0,Security,24-01-2025,Moderate,Delayed
AS154,American Airlines,MIA,LAX,05-04-2025 11:00,05-04-2025 14:00,180.0,Technical,05-04-2025,Missed connections,Delayed
AA573,United Airlines,ATL,LAX,12-02-2025 07:00,12-02-2025 08:30,90.0,Technical,12-02-2025,Missed connections,Delayed
SW914,American Airlines,ATL,DFW,15-01-2025 13:00,15-01-2025 16:00,180.0,Late Aircraft,15-01-2025,Missed connections,Delayed
DL798,JetBlue Airways,LAX,JFK,22-02-2025 11:45,22-02-2025 12:45,60.0,Weather,22-02-2025,Moderate,Delayed
UA359,Southwest Airlines,PHX,DFW,09-04-2025 22:30,09-04-2025 22:45,15.0,Weather,09-04-2025,Minimal,Delayed
AA254,JetBlue Airways,DFW,ORD,12-01-2025 18:30,12-01-2025 20:30,120.0,Security,12-01-2025,Major impact,Delayed
UA653,Delta Air Lines,MIA,DEN,27-01-2025 07:45,27-01-2025 08:30,45.0,Weather,27-01-2025,Moderate,Delayed
SW878,Delta Air Lines,JFK,ORD,29-01-2025 05:30,29-01-2025 07:00,90.0,Late Aircraft,29-01-2025,Missed connections,Delayed
UA922,Southwest Airlines,SFO,LAX,14-01-2025 03:00,14-01-2025 05:00,120.0,Late Aircraft,14-01-2025,Missed connections,Delayed
UA396,Alaska Airlines,DEN,SEA,13-02-2025 14:15,13-02-2025 16:15,120.0,Technical,13-02-2025,Major impact,Delayed
JB619,United Airlines,SFO,PHX,20-04-2025 11:45,20-04-2025 13:15,90.0,Late Aircraft,20-04-2025,Major impact,Delayed
JB885,Southwest Airlines,SEA,MIA,26-02-2025 19:30,26-02-2025 20:00,30.0,Security,26-02-2025,Moderate,Delayed
SW171,Alaska Airlines,LAX,JFK,26-02-2025 07:30,26-02-2025 10:30,180.0,Security,26-02-2025,Missed connections,Delayed
AS912,American Airlines,SFO,PHX,26-04-2025 20:15,26-04-2025 20:30,15.0,Technical,26-04-2025,Minimal,Delayed
DL153,Delta Air Lines,DFW,ORD,02-02-2025 08:45,02-02-2025 10:15,90.0,Weather,02-02-2025,Missed connections,Delayed
UA824,Delta Air Lines,JFK,SEA,20-03-2025 11:15,20-03-2025 13:15,120.0,Security,20-03-2025,Missed connections,Delayed
DL713,United Airlines,LAX,DFW,06-03-2025 10:15,06-03-2025 10:20,5.0,Weather,06-03-2025,Minimal,Delayed
AA219,JetBlue Airways,MIA,JFK,02-02-2025 05:30,02-02-2025 06:15,45.0,Technical,02-02-2025,Moderate,Delayed
AA431,Delta Air Lines,SEA,SFO,08-04-2025 09:15,08-04-2025 09:20,5.0,Late Aircraft,08-04-2025,Minimal,Delayed
SW663,JetBlue Airways,SEA,PHX,20-02-2025 00:15,20-02-2025 00:30,15.0,Technical,20-02-2025,Minimal,Delayed
JB777,Delta Air Lines,MIA,SEA,14-03-2025 16:45,14-03-2025 19:45,180.0,Late Aircraft,14-03-2025,Major impact,Delayed
AS178,United Airlines,ATL,DEN,14-03-2025 11:45,14-03-2025 11:55,10.0,Late Aircraft,14-03-2025,Minimal,Delayed
JB501,United Airlines,ORD,LAX,24-02-2025 00:15,24-02-2025 00:30,15.0,Security,24-02-2025,Minimal,Delayed
AA582,American Airlines,JFK,SFO,11-01-2025 22:00,12-01-2025 00:00,120.0,Crew,11-01-2025,Missed connections,Delayed
DL121,Delta Air Lines,ATL,JFK,11-01-2025 23:45,12-01-2025 00:45,60.0,Crew,11-01-2025,Moderate,Delayed
UA642,Southwest Airlines,PHX,ATL,26-03-2025 22:00,26-03-2025 22:45,45.0,Late Aircraft,26-03-2025,Moderate,Delayed
SW427,Alaska Airlines,JFK,ATL,15-02-2025 05:45,15-02-2025 07:45,120.0,Crew,15-02-2025,Missed connections,Delayed
DL343,Alaska Airlines,MIA,DFW,20-02-2025 17:00,20-02-2025 17:10,10.0,Crew,20-02-2025,Minimal,Delayed
JB820,American Airlines,PHX,SEA,01-01-2025 03:30,01-01-2025 03:40,10.0,Security,01-01-2025,Minimal,Delayed
JB967,Southwest Airlines,ATL,JFK,21-03-2025 04:30,21-03-2025 04:45,15.0,Weather,21-03-2025,Minimal,Delayed
AA951,United Airlines,PHX,DFW,07-04-2025 15:30,07-04-2025 15:40,10.0,Crew,07-04-2025,Minimal,Delayed
AS480,United Airlines,LAX,ATL,24-02-2025 06:45,24-02-2025 07:00,15.0,Weather,24-02-2025,Minimal,Delayed
SW442,Southwest Airlines,ORD,LAX,12-04-2025 09:15,12-04-2025 11:15,120.0,Technical,12-04-2025,Missed connections,Delayed
DL454,JetBlue Airways,LAX,PHX,29-04-2025 17:15,29-04-2025 17:30,15.0,Crew,29-04-2025,Minimal,Delayed
SW845,Southwest Airlines,DFW,SEA,01-04-2025 14:45,01-04-2025 15:30,45.0,Crew,01-04-2025,Moderate,Delayed
UA302,Alaska Airlines,DEN,ORD,21-03-2025 14:45,21-03-2025 16:15,90.0,Crew,21-03-2025,Missed connections,Delayed
JB148,Delta Air Lines,ORD,PHX,24-03-2025 00:30,24-03-2025 02:30,120.0,Security,24-03-2025,Missed connections,Delayed
AS131,Alaska Airlines,JFK,DEN,02-01-2025 19:00,02-01-2025 20:00,60.0,Late Aircraft,02-01-2025,Moderate,Delayed
SW230,United Airlines,ATL,SEA,18-02-2025 22:15,18-02-2025 23:00,45.0,Security,18-02-2025,Moderate,Delayed
SW288,Delta Air Lines,SFO,ORD,27-04-2025 02:30,27-04-2025 03:30,60.0,Late Aircraft,27-04-2025,Moderate,Delayed
AA999,American Airlines,LAX,PHX,04-02-2025 04:15,04-02-2025 05:15,60.0,Security,04-02-2025,Moderate,Delayed
AA461,Delta Air Lines,PHX,JFK,12-04-2025 05:15,12-04-2025 05:30,15.0,Crew,12-04-2025,Minimal,Delayed
DL512,United Airlines,JFK,LAX,03-04-2025 06:15,03-04-2025 06:20,5.0,Security,03-04-2025,Minimal,Delayed
